"","Col_3-OH10_000","Col_3-OH10_005","Col_3-OH10_010","Col_3-OH10_030","Col_3-OH10_090","Col_3-OH10_180","Col_3-OH10_0001","Col_3-OH10_0051","Col_3-OH10_0101","Col_3-OH10_0301","Col_3-OH10_0901","Col_3-OH10_1801","Col_3-OH10_0002","Col_3-OH10_0052","Col_3-OH10_0102","Col_3-OH10_0302","Col_3-OH10_0902","Col_3-OH10_1802","Col_3-OH10_0003","Col_3-OH10_0103","Col_3-OH10_0303","Col_3-OH10_0903","Col_3-OH10_1803"
"V1271",-0.482573300647146,-0.509429792353442,-0.516581405839335,-0.545082104666679,-0.466208003632781,-0.490262965760036,-0.507345787036736,-0.506465143753217,-0.490262965760036,-0.537435539453099,-0.508233881402148,-0.512790138875958,-0.503298113532658,-0.491014957082307,-0.544666505699332,-0.510944006872706,-0.505882133306294,-0.503298113532658,-0.55924365585401,-0.569566946136093,-0.539002787014282,-0.535889927316262,-0.566524595414483
"V1490",-0.408561021929495,-0.439209894159328,-0.434511411867011,-0.468383657009591,-0.390898190028799,-0.388616672266886,-0.426053354866693,-0.426558753875594,-0.420443522262209,-0.440981362425423,-0.422595543556582,-0.437186368501438,-0.429130559945028,-0.416633067071789,-0.448759230787389,-0.439356192423798,-0.441429720920821,-0.410428878230052,-0.472261369468069,-0.460883798906964,-0.476083649298805,-0.458690468081431,-0.478052324723513
"V1567",-0.508233881402148,-0.517875642837109,-0.52493760900102,-0.540592209957354,-0.449902897460664,-0.47309789752237,-0.516903503357437,-0.51403897253913,-0.489764727733735,-0.529550655447101,-0.488775569895277,-0.537435539453099,-0.504438672281538,-0.505013665197245,-0.540592209957354,-0.537825302253677,-0.52668894005247,-0.489764727733735,-0.569566946136093,-0.586636881638619,-0.55924365585401,-0.558773906367765,-0.587229178028629
"V1270",-0.441280020660145,-0.460147008964815,-0.465235168244397,-0.487067586090371,-0.424678449952969,-0.442181963118522,-0.440535219870081,-0.452740834530393,-0.441429720920821,-0.476083649298805,-0.442333164942215,-0.483036957745883,-0.439502729093103,-0.439649504862334,-0.487309813967204,-0.45584340361289,-0.450894605969275,-0.428739939691724,-0.505302353496808,-0.517550616647237,-0.498585916759856,-0.48444103111098,-0.504725772751541
"V1753",-0.259956405435672,-0.263717266404272,-0.270521183442772,-0.300714164310602,-0.259286434465815,-0.261535718174017,-0.270703504731644,-0.278703309662231,-0.272937507798599,-0.272849970002414,-0.279465569954086,-0.27087231513045,-0.272269740895206,-0.264770872190337,-0.291504700319614,-0.27428160885834,-0.27728635250576,-0.270339437802817,-0.308535792853204,-0.302712158814904,-0.293987226394322,-0.299205447447426,-0.307910779840023
"V2017",-0.580302673650564,-0.628199639040379,-0.66868144622096,-0.677676762502053,-0.585460723466241,-0.607131031833302,-0.59583118520999,-0.644654923099619,-0.57974272071425,-0.55553750727447,-0.639241282809555,-0.629017724609142,-0.582568454816168,-0.589023222011448,-0.624182494843923,-0.586636881638619,-0.621053717194543,-0.623393368570126,-0.689752598707534,-0.665446808534194,-0.664384532281631,-0.704260595193895,-0.717239270302367
"V1332",-0.478495218101511,-0.517226571896992,-0.545082104666679,-0.575893473274143,-0.461626374435333,-0.477391702574988,-0.522872490167994,-0.534744602124648,-0.494079948958968,-0.529913666079553,-0.499402026935314,-0.51372538705213,-0.508830139191357,-0.506465143753217,-0.544252420633186,-0.540192745029291,-0.491519406014283,-0.495122470525275,-0.589023222011448,-0.586047404600176,-0.617997143457397,-0.54803451984427,-0.58086520254289
"V1348",-0.608528416253264,-0.69882387135924,-0.70016509318963,-0.776409960400212,-0.59145622416248,-0.584876815065927,-0.663330054683743,-0.674238262946809,-0.634887591421557,-0.691015661495401,-0.634887591421557,-0.650288794119966,-0.66021243302455,-0.655163471666512,-0.721815424857514,-0.691015661495401,-0.643737767177032,-0.633184347112958,-0.768022322917021,-0.831283950533843,-0.770081367354398,-0.723370604856165,-0.789798979495692
"V1368",-0.549756474312,-0.575893473274143,-0.586047404600176,-0.621829027087705,-0.503014915702744,-0.520845926245468,-0.569566946136093,-0.559715296333784,-0.556453063025032,-0.531009924969456,-0.521181063434446,-0.537047128776021,-0.57974272071425,-0.578630460433303,-0.622608895213862,-0.563070873211826,-0.531377777191787,-0.552388755375356,-0.666516984210701,-0.67199001308693,-0.687257889605865,-0.612089322033389,-0.64650764868275
"V1446",-0.624182494843923,-0.665446808534194,-0.638359377009271,-0.687257889605865,-0.57918532310634,-0.599051843437772,-0.667595161933248,-0.670878762327941,-0.634887591421557,-0.621053717194543,-0.645578193157365,-0.640128898281499,-0.667595161933248,-0.642826655217045,-0.665446808534194,-0.615009912657951,-0.607827833571378,-0.622608895213862,-0.701518165498121,-0.765987664512975,-0.778571769650579,-0.738089501289181,-0.738089501289181
"V1338",-0.477391702574988,-0.491266867572005,-0.497507737519696,-0.521517242314694,-0.457612667132191,-0.463318747434294,-0.501889780200842,-0.492535895236074,-0.47163867007868,-0.47436633362443,-0.464656186244312,-0.471019945588628,-0.488284607863101,-0.48006121284747,-0.509730902924068,-0.488284607863101,-0.468784578389134,-0.458150022382776,-0.557375871553886,-0.535889927316262,-0.540592209957354,-0.543839839775786,-0.525634775212778
"V1308",-0.475867327950008,-0.511555817891128,-0.523900149487332,-0.527042598075376,-0.449574683491853,-0.450397419673487,-0.509129539213552,-0.495122470525275,-0.486104481854535,-0.492535895236074,-0.505882133306294,-0.488040021961366,-0.505882133306294,-0.497776224280348,-0.531009924969456,-0.499949710501809,-0.485626379629121,-0.473730050545162,-0.555994384831359,-0.542204367648412,-0.565527508956094,-0.55924365585401,-0.537435539453099
"V1310",-0.485626379629121,-0.506465143753217,-0.533610939810457,-0.551065096731093,-0.444167529988515,-0.449574683491853,-0.508830139191357,-0.504152359936002,-0.494079948958968,-0.497239950690134,-0.50216992304254,-0.507640985094397,-0.503298113532658,-0.483502786398002,-0.523213964469443,-0.520178754216625,-0.475867327950008,-0.476735494823986,-0.578078112532217,-0.559715296333784,-0.58086520254289,-0.575353404628723,-0.563558136872612
"V1488",-0.535125070888768,-0.589023222011448,-0.5997059168074,-0.602356358830826,-0.520845926245468,-0.535889927316262,-0.584295656500318,-0.554629104577009,-0.550627233469325,-0.554629104577009,-0.572688668474286,-0.55924365585401,-0.568544186561837,-0.565527508956094,-0.621829027087705,-0.580302673650564,-0.545917883521909,-0.537047128776021,-0.626578278677653,-0.612813364351594,-0.65319327777439,-0.640128898281499,-0.607131031833302
"V1343",-0.433408730174976,-0.444013242982465,-0.460330668444528,-0.485150551425649,-0.4101146601958,-0.407439781754224,-0.449411013966773,-0.451060931187285,-0.444942913601667,-0.445411331628183,-0.450562851166942,-0.433958358995767,-0.457970562140812,-0.434650214571161,-0.459234036049499,-0.452740834530393,-0.43313518797092,-0.418574823342324,-0.497239950690134,-0.489021951205717,-0.50216992304254,-0.51033571376596,-0.467785390651849
"V1381",-0.455493530184362,-0.491519406014283,-0.504438672281538,-0.515940103306409,-0.439209894159328,-0.429000159826746,-0.476083649298805,-0.469187175906003,-0.459780758579563,-0.49591140323851,-0.46959146207264,-0.483036957745883,-0.487309813967204,-0.468985666851499,-0.498315310617661,-0.487067586090371,-0.475651483708101,-0.456723857743268,-0.517875642837109,-0.532117173621449,-0.537435539453099,-0.53064329379182,-0.515620888107889
"V1848",-0.57974272071425,-0.617243943048526,-0.643737767177032,-0.655163471666512,-0.548462589882872,-0.563070873211826,-0.610653212676087,-0.617997143457397,-0.587229178028629,-0.615750369860472,-0.620282919214653,-0.633184347112958,-0.62738650776875,-0.601024245978316,-0.655163471666512,-0.593937511072989,-0.607131031833302,-0.62738650776875,-0.702883270697671,-0.681197541766687,-0.682390014239145,-0.659188177931409,-0.692289400901947
"V1842",-0.606437975493888,-0.628199639040379,-0.620282919214653,-0.69882387135924,-0.631502240195443,-0.651250289347534,-0.639241282809555,-0.641921518182813,-0.640128898281499,-0.621829027087705,-0.621829027087705,-0.617997143457397,-0.656158979011409,-0.633184347112958,-0.662283276781154,-0.616495032685968,-0.612089322033389,-0.614273619748777,-0.687257889605865,-0.693573974265083,-0.701518165498121,-0.707052668346045,-0.680014596064469
"V1428",-0.479611243326633,-0.515940103306409,-0.513100974980602,-0.567530112585523,-0.440981362425423,-0.476517730841424,-0.519846708124642,-0.52668894005247,-0.480286968598019,-0.452910511672178,-0.48444103111098,-0.452402408293869,-0.49591140323851,-0.486344391769591,-0.541799165497513,-0.478273522229727,-0.461626374435333,-0.475651483708101,-0.548462589882872,-0.580302673650564,-0.564047417475246,-0.56066430413916,-0.54932355643193
"V1401",-0.493304993802617,-0.52424487228191,-0.51403897253913,-0.530277876521275,-0.471845792646904,-0.485626379629121,-0.516903503357437,-0.510639422820444,-0.510944006872706,-0.532488732406511,-0.486584877472513,-0.508233881402148,-0.516260274192699,-0.473941683644179,-0.513100974980602,-0.528828205821454,-0.494079948958968,-0.480286968598019,-0.552388755375356,-0.564047417475246,-0.57974272071425,-0.549756474312,-0.539002787014282
"V1466",-0.638359377009271,-0.689752598707534,-0.761989550111355,-0.862771232319829,-0.5997059168074,-0.66021243302455,-0.724941104554828,-0.720275308296156,-0.650288794119966,-0.656158979011409,-0.718750004919033,-0.68359214734302,-0.648385407415982,-0.68359214734302,-0.756163405011374,-0.721815424857514,-0.680014596064469,-0.677676762502053,-0.866216653804066,-0.787495730738508,-0.806807402528441,-0.859384420389175,-0.792132430774273
"V1346",-0.37413507873423,-0.405241653389757,-0.408151551412497,-0.428221805520314,-0.360888857980341,-0.355496889429418,-0.404261456869978,-0.404750102849852,-0.387500004526371,-0.390321658057269,-0.377894744922159,-0.3756169601934,-0.395929654312064,-0.384165664625077,-0.423569497180396,-0.393587982228441,-0.37761504009623,-0.368665712343113,-0.440981362425423,-0.43590927733951,-0.432319594375402,-0.417769919984136,-0.403389115987839
"V1351",-0.451060931187285,-0.464656186244312,-0.48467697810656,-0.521517242314694,-0.411804248936252,-0.415734386958365,-0.471431989159869,-0.490262965760036,-0.462562854051945,-0.474153777408451,-0.457970562140812,-0.479611243326633,-0.470201085242253,-0.467586793272216,-0.521181063434446,-0.486584877472513,-0.455668303126853,-0.46581768111933,-0.54099309570796,-0.528110472638039,-0.535889927316262,-0.519515681218792,-0.550191029677778
"V1562",-0.517875642837109,-0.534365429191163,-0.573216929209135,-0.597109624846345,-0.450562851166942,-0.482342280822369,-0.528110472638039,-0.527042598075376,-0.531746857656382,-0.555082417950539,-0.505882133306294,-0.561621038887297,-0.538608917598907,-0.510944006872706,-0.568036071987631,-0.543428753522824,-0.525285635296429,-0.528110472638039,-0.626578278677653,-0.651250289347534,-0.600363374065639,-0.548892265200587,-0.612089322033389
"V1352",-0.715742865677827,-0.806807402528441,-0.81197452737164,-0.896116694914503,-0.65319327777439,-0.676521619701919,-0.780760654524176,-0.787495730738508,-0.772165304638676,-0.8560545381586,-0.760025150499517,-0.809372782699847,-0.799320970047214,-0.776409960400212,-0.892132594376882,-0.81197452737164,-0.724941104554828,-0.75808324871317,-0.961397641412549,-0.940688113778365,-0.931010940541848,-0.888223435691818,-0.996439302654349
"V1353",-0.617997143457397,-0.628199639040379,-0.659188177931409,-0.724941104554828,-0.573216929209135,-0.576980881527216,-0.649333859315711,-0.656158979011409,-0.589023222011448,-0.655163471666512,-0.636612440622139,-0.643737767177032,-0.647443362193068,-0.625774900424549,-0.69882387135924,-0.665446808534194,-0.651250289347534,-0.654174932726065,-0.743307608826077,-0.734700973119373,-0.743307608826077,-0.69882387135924,-0.748696228160813
"V1400",-0.428610118650099,-0.453592337385229,-0.465428944993137,-0.463129209662348,-0.409179017859727,-0.418113950699364,-0.449084545223164,-0.446990313320737,-0.437186368501438,-0.467984399387202,-0.425425702289615,-0.459963706087127,-0.447469371831618,-0.435768499557558,-0.48096734497222,-0.468583908959033,-0.438918010078965,-0.438481954782842,-0.497239950690134,-0.501331754830572,-0.49279161554246,-0.489764727733735,-0.508531588004734
"V2004",-0.613541450377308,-0.682390014239145,-0.721815424857514,-0.701518165498121,-0.560188841239346,-0.55553750727447,-0.652218423836704,-0.666516984210701,-0.615750369860472,-0.723370604856165,-0.641022288149539,-0.66868144622096,-0.67199001308693,-0.655163471666512,-0.709895960460754,-0.691015661495401,-0.658171243977545,-0.631502240195443,-0.799320970047214,-0.731381646633503,-0.782977202673967,-0.696176268790031,-0.697494321476989
"V2006",-0.410639012963794,-0.445411331628183,-0.456370681319245,-0.462187151802219,-0.407338595106172,-0.426053354866693,-0.424926820717311,-0.423081149385361,-0.417655550387126,-0.456018832738542,-0.415511193656455,-0.443551947089533,-0.438048008153816,-0.416070280090875,-0.453763578216721,-0.449084545223164,-0.414845113608008,-0.408766512985532,-0.466012643357754,-0.476517730841424,-0.490513008915877,-0.442636327980021,-0.460699062168304
"V2007",-0.410639012963794,-0.445254924735531,-0.456370681319245,-0.462187151802219,-0.407237531332087,-0.425927461815616,-0.424926820717311,-0.423081149385361,-0.417655550387126,-0.456018832738542,-0.415511193656455,-0.443551947089533,-0.438048008153816,-0.415846203898099,-0.453763578216721,-0.448921744172293,-0.414734607081458,-0.408663704242661,-0.466012643357754,-0.476517730841424,-0.490513008915877,-0.442636327980021,-0.460699062168304
"V1362",-0.641921518182813,-0.682390014239145,-0.701518165498121,-0.721815424857514,-0.616495032685968,-0.65319327777439,-0.650288794119966,-0.707052668346045,-0.670878762327941,-0.663330054683743,-0.650288794119966,-0.631502240195443,-0.665446808534194,-0.669775943535501,-0.70565032949836,-0.711337325429495,-0.640128898281499,-0.654174932726065,-0.776409960400212,-0.756163405011374,-0.761989550111355,-0.763976899745571,-0.817290708254966
"V1638",-0.615009912657951,-0.649333859315711,-0.644654923099619,-0.715742865677827,-0.581998071897128,-0.64650764868275,-0.649333859315711,-0.62497632242614,-0.616495032685968,-0.616495032685968,-0.583717225138343,-0.571639051204015,-0.654174932726065,-0.61136928432828,-0.68480407761499,-0.615750369860472,-0.571639051204015,-0.575353404628723,-0.723370604856165,-0.792132430774273,-0.750532002768859,-0.70565032949836,-0.736386432095361
"V1378",-0.407338595106172,-0.434511411867011,-0.439943776495527,-0.451227556229933,-0.380458615635928,-0.385082077739788,-0.418574823342324,-0.415622716993139,-0.397529317515986,-0.424554530480612,-0.4007328340383,-0.428739939691724,-0.412339286168128,-0.402240177631322,-0.424802546547267,-0.420798478320299,-0.409489737817556,-0.395054424491849,-0.446355443516899,-0.462751264302612,-0.451897074025901,-0.444631967236024,-0.466208003632781
"V1647",-0.410533879795984,-0.429654106138391,-0.425051272918574,-0.432590624676088,-0.379737889020129,-0.376920179205089,-0.409386036187466,-0.389424017049105,-0.386790369086019,-0.427578420061904,-0.395753848547165,-0.419737979713681,-0.405736139634374,-0.387026207789755,-0.417085990685234,-0.418228936147345,-0.402430556598854,-0.387500004526371,-0.441729867399691,-0.450562851166942,-0.451897074025901,-0.448921744172293,-0.462562854051945
"V1545",-0.467785390651849,-0.490262965760036,-0.504152359936002,-0.515620888107889,-0.43877242288729,-0.421154905315824,-0.481423541371067,-0.478940112950846,-0.464463970310141,-0.501610391995129,-0.484205640763663,-0.499402026935314,-0.485150551425649,-0.478940112950846,-0.515940103306409,-0.509129539213552,-0.479387025405034,-0.472469827112275,-0.531746857656382,-0.528468753076989,-0.543428753522824,-0.531746857656382,-0.536660061969782
"V1546",-0.483502786398002,-0.511249470394714,-0.51403897253913,-0.519185667981258,-0.445254924735531,-0.43313518797092,-0.484205640763663,-0.487796029375753,-0.483970804736338,-0.496706463930157,-0.482804858877249,-0.512171182991196,-0.483502786398002,-0.478717414338259,-0.506173232709392,-0.508233881402148,-0.492280816975609,-0.475436114705156,-0.535125070888768,-0.548462589882872,-0.544252420633186,-0.5393980422963,-0.5332356080252
"V1449",-0.378669191301112,-0.383485303187926,-0.387897011891802,-0.432590624676088,-0.370870333089001,-0.359723287645036,-0.39299183386358,-0.397889122008622,-0.394188582364923,-0.37761504009623,-0.394706971282033,-0.373802247079759,-0.405439093842843,-0.38773797019725,-0.410639012963794,-0.377754765941376,-0.377545271841917,-0.380169522616643,-0.428739939691724,-0.420561678182234,-0.416746072404411,-0.435347495286788,-0.421872216059101
"V1540",-0.495384772383507,-0.505302353496808,-0.500500314000113,-0.52493760900102,-0.440683689047827,-0.463508663720827,-0.490262965760036,-0.507345787036736,-0.477391702574988,-0.51372538705213,-0.48467697810656,-0.499949710501809,-0.499949710501809,-0.485865145283923,-0.519846708124642,-0.505882133306294,-0.480286968598019,-0.476300449632937,-0.535506843318446,-0.559715296333784,-0.540592209957354,-0.550627233469325,-0.544252420633186
"V1605",-0.533610939810457,-0.55553750727447,-0.539002787014282,-0.615009912657951,-0.514353484066191,-0.541799165497513,-0.54932355643193,-0.584876815065927,-0.570081624026945,-0.550191029677778,-0.542611026847662,-0.552833369095918,-0.561621038887297,-0.533987544320358,-0.58143032825634,-0.540592209957354,-0.52185446862318,-0.523213964469443,-0.623393368570126,-0.5997059168074,-0.609232815904922,-0.618754677028033,-0.620282919214653
"V1738",-0.403775684777965,-0.443551947089533,-0.450562851166942,-0.463889637238369,-0.426053354866693,-0.425051272918574,-0.442181963118522,-0.426305688062341,-0.407338595106172,-0.426812556122785,-0.420090026301827,-0.416859227878702,-0.421274043079508,-0.416972533852588,-0.454279199826436,-0.42706709864886,-0.420325528574327,-0.39906959968921,-0.462562854051945,-0.458871308900381,-0.461254358421053,-0.450728579614746,-0.446513748372004
"V1832",-0.543019152357151,-0.58143032825634,-0.596468787120541,-0.636612440622139,-0.534365429191163,-0.603702509588477,-0.573216929209135,-0.603027663323095,-0.54803451984427,-0.573216929209135,-0.541799165497513,-0.569566946136093,-0.592071954047441,-0.553727757148235,-0.613541450377308,-0.593312570880947,-0.519185667981258,-0.53064329379182,-0.654174932726065,-0.645578193157365,-0.657161540649822,-0.592690727467679,-0.6043809304551
"V1644",-0.644654923099619,-0.726527186413168,-0.780760654524176,-0.787495730738508,-0.599051843437772,-0.632340680137319,-0.731381646633503,-0.692289400901947,-0.656158979011409,-0.728129119282239,-0.707052668346045,-0.731381646633503,-0.718750004919033,-0.678841045879558,-0.707052668346045,-0.694869542220227,-0.66868144622096,-0.650288794119966,-0.869722435125254,-0.837184708290638,-0.834211510829589,-0.756163405011374,-0.778571769650579
"V1608",-0.556453063025032,-0.575353404628723,-0.628199639040379,-0.641921518182813,-0.527753357769248,-0.567530112585523,-0.598401123583101,-0.616495032685968,-0.570081624026945,-0.603027663323095,-0.603027663323095,-0.600363374065639,-0.584295656500318,-0.571639051204015,-0.632340680137319,-0.59145622416248,-0.597753727255444,-0.58842232405815,-0.67199001308693,-0.677676762502053,-0.64650764868275,-0.630668971065918,-0.68480407761499
"V1471",-0.512790138875958,-0.561621038887297,-0.553279699120663,-0.5997059168074,-0.513412722791854,-0.54803451984427,-0.550627233469325,-0.533987544320358,-0.509429792353442,-0.535506843318446,-0.563070873211826,-0.548892265200587,-0.553279699120663,-0.547608044549704,-0.595196790607862,-0.534744602124648,-0.573747515059745,-0.534744602124648,-0.592690727467679,-0.607827833571378,-0.620282919214653,-0.6043809304551,-0.610653212676087
"V1645",-0.541799165497513,-0.584295656500318,-0.59145622416248,-0.585460723466241,-0.491014957082307,-0.489516527486302,-0.553279699120663,-0.557840027317308,-0.551504630613229,-0.572688668474286,-0.551065096731093,-0.597109624846345,-0.557375871553886,-0.531377777191787,-0.55924365585401,-0.564047417475246,-0.557375871553886,-0.555082417950539,-0.630668971065918,-0.616495032685968,-0.62738650776875,-0.609941069041533,-0.621829027087705
"V1637",-0.580302673650564,-0.657161540649822,-0.65319327777439,-0.723370604856165,-0.531377777191787,-0.59145622416248,-0.606437975493888,-0.648385407415982,-0.630668971065918,-0.687257889605865,-0.573216929209135,-0.663330054683743,-0.624182494843923,-0.592690727467679,-0.729747178606475,-0.658171243977545,-0.626578278677653,-0.623393368570126,-0.717239270302367,-0.756163405011374,-0.70016509318963,-0.667595161933248,-0.736386432095361
"V1573",-0.475006794996625,-0.494339582519485,-0.504725772751541,-0.520845926245468,-0.447629616159689,-0.452233657190369,-0.475006794996625,-0.485865145283923,-0.472261369468069,-0.497239950690134,-0.479611243326633,-0.489764727733735,-0.489764727733735,-0.487309813967204,-0.495384772383507,-0.498857235964596,-0.463889637238369,-0.457791444111088,-0.527397401790315,-0.554629104577009,-0.523556515570872,-0.519515681218792,-0.512790138875958
"V1943",-0.508233881402148,-0.542611026847662,-0.541395411216222,-0.544666505699332,-0.456723857743268,-0.484913484092651,-0.520511825055515,-0.514353484066191,-0.498045414222383,-0.545082104666679,-0.490763671779651,-0.56066430413916,-0.517226571896992,-0.509129539213552,-0.543019152357151,-0.53064329379182,-0.514668926482613,-0.499675505444201,-0.570598522876366,-0.620282919214653,-0.584876815065927,-0.546338083245038,-0.555994384831359
"V1629",-0.746880485066966,-0.772165304638676,-0.789798979495692,-0.787495730738508,-0.642826655217045,-0.676521619701919,-0.750532002768859,-0.763976899745571,-0.715742865677827,-0.782977202673967,-0.774274656548299,-0.817290708254966,-0.738089501289181,-0.761989550111355,-0.831283950533843,-0.804277524845805,-0.785222019872755,-0.739810500413556,-0.859384420389175,-0.869722435125254,-0.840204772149229,-0.8560545381586,-0.921742324142493
"V1902",-0.522872490167994,-0.550191029677778,-0.567530112585523,-0.593937511072989,-0.479611243326633,-0.497239950690134,-0.537435539453099,-0.570081624026945,-0.551065096731093,-0.593937511072989,-0.563070873211826,-0.633184347112958,-0.54099309570796,-0.535125070888768,-0.58143032825634,-0.57974272071425,-0.576435959220609,-0.563070873211826,-0.642826655217045,-0.65319327777439,-0.617243943048526,-0.634033298214337,-0.66868144622096
"V1651",-0.492280816975609,-0.534744602124648,-0.55194584637283,-0.532488732406511,-0.465623115475858,-0.489268936192581,-0.510944006872706,-0.494599878627516,-0.4935626575574,-0.527042598075376,-0.483036957745883,-0.533610939810457,-0.50273248713665,-0.498045414222383,-0.538216425502834,-0.507937015162408,-0.485626379629121,-0.476953743491093,-0.570081624026945,-0.556453063025032,-0.565032088560531,-0.545082104666679,-0.573747515059745
"V1577",-0.436900988822638,-0.452571467073193,-0.447950947289858,-0.464656186244312,-0.416746072404411,-0.421512814204396,-0.440535219870081,-0.444631967236024,-0.43877242288729,-0.467586793272216,-0.432998732875743,-0.454107008394561,-0.444787307728564,-0.434372825558698,-0.467190826543552,-0.447149721280175,-0.443245712910742,-0.430048823386789,-0.464848790278461,-0.471225748217734,-0.486584877472513,-0.475221219083705,-0.484913484092651
"V1688",-0.950805343813934,-0.972504046919879,-1.07766825235772,-1.26863659876201,-0.917252231449845,-1.02303061486045,-1.05281651966981,-1.05281651966981,-0.849559174151706,-0.846390653507214,-1.07766825235772,-0.940688113778365,-1.04503541649498,-0.990224617331078,-1.23703538676718,-0.931010940541848,-1.07766825235772,-1.04503541649498,-1.56047802014324,-1.32256746445567,-1.30361526899524,-1.59835763317721,-1.41058406471118
"V1886",-0.546338083245038,-0.584876815065927,-0.58842232405815,-0.622608895213862,-0.543839839775786,-0.573216929209135,-0.59583118520999,-0.564538729744986,-0.538216425502834,-0.601688563710025,-0.580302673650564,-0.609941069041533,-0.567530112585523,-0.561621038887297,-0.589627035952893,-0.601024245978316,-0.57974272071425,-0.589023222011448,-0.626578278677653,-0.637483117179609,-0.642826655217045,-0.609941069041533,-0.663330054683743
"V1636",-0.476300449632937,-0.515620888107889,-0.525985035060949,-0.537047128776021,-0.45393513487306,-0.487796029375753,-0.48096734497222,-0.500224645536585,-0.486825941421647,-0.521181063434446,-0.510944006872706,-0.5332356080252,-0.483269599499517,-0.488284607863101,-0.543019152357151,-0.501610391995129,-0.514985304674008,-0.506757870454286,-0.570598522876366,-0.565527508956094,-0.533987544320358,-0.528828205821454,-0.571639051204015
"V1628",-0.496706463930157,-0.513412722791854,-0.538216425502834,-0.544666505699332,-0.464656186244312,-0.492026377906471,-0.50216992304254,-0.503866831890374,-0.493304993802617,-0.555994384831359,-0.507937015162408,-0.546759836542045,-0.507345787036736,-0.509129539213552,-0.534744602124648,-0.526336421202952,-0.52185446862318,-0.510944006872706,-0.56066430413916,-0.584295656500318,-0.558306034577234,-0.5393980422963,-0.570081624026945
"V3766",-0.48755262755594,-0.50216992304254,-0.487309813967204,-0.507640985094397,-0.457791444111088,-0.453592337385229,-0.475651483708101,-0.469389107120863,-0.470405151077176,-0.506757870454286,-0.481195180532108,-0.52668894005247,-0.479163315961733,-0.458509974177421,-0.493304993802617,-0.492026377906471,-0.511863053899626,-0.470609648659682,-0.511249470394714,-0.515620888107889,-0.523556515570872,-0.51820165573556,-0.543839839775786
"V2723",-0.478052324723513,-0.497507737519696,-0.531009924969456,-0.51820165573556,-0.434372825558698,-0.461999857180401,-0.485865145283923,-0.478940112950846,-0.48755262755594,-0.561141698739708,-0.509429792353442,-0.563070873211826,-0.48755262755594,-0.494339582519485,-0.517226571896992,-0.510944006872706,-0.531377777191787,-0.500500314000113,-0.564538729744986,-0.57974272071425,-0.546338083245038,-0.52493760900102,-0.563070873211826
"V1809",-0.663330054683743,-0.697494321476989,-0.68480407761499,-0.772165304638676,-0.62497632242614,-0.677676762502053,-0.680014596064469,-0.707052668346045,-0.629017724609142,-0.707052668346045,-0.68480407761499,-0.748696228160813,-0.643737767177032,-0.62738650776875,-0.680014596064469,-0.708467810816701,-0.711337325429495,-0.69882387135924,-0.817290708254966,-0.804277524845805,-0.804277524845805,-0.806807402528441,-0.849559174151706
"V1682",-0.633184347112958,-0.687257889605865,-0.645578193157365,-0.707052668346045,-0.644654923099619,-0.720275308296156,-0.701518165498121,-0.714260557765028,-0.655163471666512,-0.599051843437772,-0.650288794119966,-0.617997143457397,-0.66868144622096,-0.639241282809555,-0.731381646633503,-0.647443362193068,-0.634033298214337,-0.642826655217045,-0.817290708254966,-0.752388192566318,-0.780760654524176,-0.785222019872755,-0.754265191670831
"V1700",-0.427194648725888,-0.422233122072158,-0.445254924735531,-0.500500314000113,-0.401955433606484,-0.457256131709375,-0.439649504862334,-0.466599924096865,-0.413746483908486,-0.397619119383563,-0.456547102992861,-0.437616152037169,-0.411697648385952,-0.428610118650099,-0.463889637238369,-0.406834499637,-0.437043564828842,-0.480286968598019,-0.499402026935314,-0.486104481854535,-0.502450824139713,-0.532861541393044,-0.546338083245038
"V2175",-0.51033571376596,-0.498857235964596,-0.516581405839335,-0.559715296333784,-0.498585916759856,-0.528828205821454,-0.503582084346563,-0.560188841239346,-0.501889780200842,-0.490013539598289,-0.532488732406511,-0.516903503357437,-0.498585916759856,-0.503298113532658,-0.549756474312,-0.486344391769591,-0.519185667981258,-0.532117173621449,-0.548892265200587,-0.548892265200587,-0.574280444058332,-0.600363374065639,-0.594565575162764
"V1817",-0.58086520254289,-0.625774900424549,-0.62984081738083,-0.649333859315711,-0.550627233469325,-0.578630460433303,-0.62984081738083,-0.642826655217045,-0.61136928432828,-0.556913554382173,-0.55553750727447,-0.545082104666679,-0.64650764868275,-0.587229178028629,-0.665446808534194,-0.599051843437772,-0.546759836542045,-0.573216929209135,-0.661244101382639,-0.693573974265083,-0.739810500413556,-0.682390014239145,-0.666516984210701
"V2109",-0.557375871553886,-0.605748629480453,-0.603702509588477,-0.630668971065918,-0.541799165497513,-0.601024245978316,-0.605748629480453,-0.583141498612764,-0.562102338569911,-0.553279699120663,-0.5332356080252,-0.54803451984427,-0.601024245978316,-0.569054472492166,-0.609941069041533,-0.558306034577234,-0.533610939810457,-0.54099309570796,-0.617243943048526,-0.633184347112958,-0.686025944336592,-0.644654923099619,-0.629017724609142
